variance,skewness,curtosis,entropy,class
1.2577546550710454,0.8367026148603368,1.3780334827820762,2.172340033738705,1.0
0.8816751605393377,1.9423617995250873,0.7671825177159403,2.195981177615251,1.0
1.5420898721008571,1.9719231747682726,0.2445101981323664,1.646710222217711,1.0
1.8596850451645284,1.719081332282928,0.3998965183479681,2.563887195274522,1.0
2.8365634816880396,2.9144045125435225,0.12478991569569509,1.2702972777261108,-1.0
2.005918939612205,2.540637284029444,0.6024922526683311,1.4258100704567984,-1.0
1.9932651934954628,1.8834869679205481,1.1680215207294071,2.4944434775801243,-1.0
0.985930021336947,1.9995248102788827,0.5943698483790769,1.5432730762813,1.0
2.5662166577194,2.514499550487746,0.43674409666965186,2.107706814629143,-1.0
1.75783162523579,1.6096428544457357,0.8934919495049903,2.2813018259120947,-1.0
2.0151321598687377,2.6454361370780695,0.5491690531969966,2.046004457483977,-1.0
1.3358707556421001,1.438637854286973,1.1173938823567728,2.5694261244645444,1.0
1.0057649992827158,1.6010878821733818,0.807559604938012,2.459350833271933,1.0
2.504148647570126,1.7088210322734023,1.011920780650745,2.73452849186821,-1.0
1.1608195707679752,2.0478926035581684,0.4565142924954919,1.3301428509757052,1.0
1.2376887693494236,0.8083572227042313,1.7037677238069833,2.8224543508000717,1.0
1.5645294897582473,1.536350949579624,0.6651193969716731,2.6964958445056753,1.0
1.797656289337149,2.931262996508087,0.5329160013123762,1.2784385609605426,-1.0
2.5187651097816177,1.3011019031755073,0.9872046011575649,2.47227919104821,-1.0
1.7020904881448866,1.0866048477468184,1.350954222203389,2.1594111046443056,-1.0
1.960915014098464,2.038365435099202,0.16563549748181206,1.9857875274552683,1.0
1.6257788856605677,1.6289368462827718,0.6958435727363195,2.4442061611060883,1.0
1.371569097788967,0.923179081975486,1.3498963312523191,2.6381328417819305,1.0
2.1603038785474906,2.871656213919092,0.2380254639907427,1.0800769091012672,-1.0
2.231354201177445,2.2963427401367777,0.7318662708930391,1.9917006700150135,-1.0
1.1646526398471342,0.8325470221743939,1.385795929371096,2.3219396839096476,1.0
1.7405389419021622,2.8196168600564873,0.5721266607195669,1.29469256152332,-1.0
1.3049522044553894,1.4498768435966827,1.0395908115008088,2.4357102607135084,1.0
2.947491577207799,2.300982364925345,0.39177686182741805,2.371807186163498,-1.0
2.030071892966424,1.5918045006148838,1.4348848172694466,2.810999422459696,-1.0
1.3759332547525878,1.5756815093330874,0.8989050538520237,2.5598222668385233,1.0
2.470782473959374,2.2838877677399885,0.48712443585891896,2.37402390047575,-1.0
1.3823524909212999,1.7063772604382028,0.48972107728427255,2.3082737544382366,1.0
1.324371548404623,1.6423728691119528,0.827572978294163,2.949144144290263,1.0
0.6177706635169957,2.3290798381996187,0.8014389501496787,0.8802298301255342,1.0
0.816512986193634,0.12898865251878755,2.805732884890359,2.227009464805566,1.0
2.5736749788794504,1.0450843378705073,1.1829693824795904,2.3012551113129738,-1.0
1.433186837775328,1.7075991463558025,0.49737361312512934,2.3869528295701494,1.0
2.480942416096904,2.4382822028160187,0.46852204173231204,2.405052187666065,-1.0
1.274449287265214,0.8476936852882145,1.513759517920001,2.6913225589135505,1.0
2.9833977363529334,2.313933175085798,0.33068022469224734,2.268010109810407,-1.0
1.4379343016468646,0.9351500222696514,1.3262380427102087,2.533595908461219,1.0
2.2846938973994773,2.676213495408335,0.20612386933639903,1.4885979320332223,-1.0
2.5594510598869085,1.0941840821342486,1.3749697206770293,2.766665136214651,-1.0
1.7387517157170604,2.0337258103106355,0.119953842776518,1.3530527076564567,1.0
2.4735533672696093,1.966055761231586,0.8398156617551819,2.5295338366158293,-1.0
2.2929373049974275,1.6653372409662037,1.3535508636287426,2.3721756863520036,-1.0
2.1439786987946867,1.1234975384956023,1.4418366720907634,2.3271129695017723,-1.0
2.1460106872221925,1.0054999564046923,1.3124579826592586,2.085168314727506,-1.0
1.75783162523579,1.6096380141247095,0.8934919495049903,2.281307539093312,-1.0
1.9194670683328585,2.561155522916288,0.6958435727363195,1.816620231615604,-1.0
1.7161573898498488,1.595713354985099,0.7184461685423229,2.542091408931114,1.0
1.7970720926642412,1.6558088919411338,1.0249864208386352,2.580138339246691,-1.0
2.572150987558821,1.6680242094188191,0.9518820344666443,2.703514487630938,-1.0
0.2699542807496895,2.6957636700899306,0.685131396443472,0.7158616065082717,1.0
1.7730599930532924,2.2267247569861928,0.006237434958256682,0.6933231066066345,1.0
1.1670078991608341,1.7305623376439496,0.6836008892753007,2.2417837514331027,1.0
1.7020997244559208,1.0866048477468184,1.350954222203389,2.1594111046443056,-1.0
2.9612536806486354,2.2711848764613674,0.3918867725755812,2.425737045921799,-1.0
0.5902002750801527,0.04372816849071848,3.1008569825518393,1.5222200034961209,1.0
2.1252058966178415,0.8002939562141772,1.8427910813898014,2.418718688455597,-1.0
2.4015332319810723,2.835247555272932,0.21036917198419924,1.3851893520028973,-1.0
2.0672249541011642,2.659850849207434,0.40154517957041475,2.2259011076494395,-1.0
1.4650290200654505,1.4039410164915571,0.6754784849860466,2.406529045010697,1.0
2.530449043239777,2.822544663994311,0.1605658642227884,1.166145984137557,-1.0
1.774724838117192,2.0569357399145103,0.10819339272306494,1.285437207951545,1.0
1.5378365508696457,2.6031718705562628,1.019930526423132,1.3733630668834071,-1.0
0.9530718448330714,2.0911367399462626,0.6600566331344098,1.2898934893009182,1.0
1.9700358712446555,2.0173631641097347,0.16904273067486864,2.034549529143601,1.0
1.800955961454088,1.9702113539175292,1.1235214065668664,2.4224125457715426,-1.0
2.132756580888233,2.14976365266897,0.03919692056367041,1.663335579559603,1.0
2.241398689427048,2.882151446583306,0.2558035275061263,1.2511009888365037,-1.0
2.841112364872343,2.082837360235416,0.5089005028387359,2.730472133204037,-1.0
1.1923846637270739,0.8349907940095933,1.3889833410678263,2.4357102607135084,1.0
1.5579347636798868,2.680853120196902,0.6504037216769842,1.848014162403816,-1.0
1.974215301987594,1.8439143921157728,0.30265298391065343,2.4068975451992025,1.0
1.02758578410082,1.4879855174325465,1.2579559904138746,2.6639906999707286,1.0
2.4323132385022714,2.624422060427562,0.30619760553891384,2.2728120386234174,-1.0
1.5967734515783538,1.476746528122837,0.5921331646539576,2.607104554591616,1.0
2.8969920466287578,2.8364753440210517,0.11654660958346152,1.2932071344068625,-1.0
1.804902175343415,2.6815968768423972,0.3918867725755812,2.045261743925748,-1.0
1.3106556265189575,1.6343119637541066,0.847231889487488,2.8933834956109274,1.0
2.488562372700051,2.744863414353672,0.18658723385040554,1.4852842869272782,-1.0
1.7684349103029577,2.0723303219101625,0.07333794671183747,1.1864563433645077,1.0
2.326395841718521,1.8834869679205481,1.0132122319416617,2.542091408931114,-1.0
2.2846477158443066,2.695267832326267,0.22190980054132614,2.0977373134052253,-1.0
1.7174204553837644,2.425579311537397,0.8683086493321169,2.2488023945583655,-1.0
2.8086236408098317,2.6227220452378583,0.25686141845719623,1.9998419532494451,-1.0
2.1546928195942634,2.0532759849922306,0.8095613544389327,2.3282184700672897,-1.0
0.9333523207752291,0.5315734996305559,2.038555862711827,2.233288250963208,1.0
1.0993519208359184,1.5114327408233175,1.0963322352400162,2.4545489044589224,1.0
2.4727451900541237,2.1204501963076163,0.7996735087573087,2.5383978372742297,-1.0
1.840750607544586,1.1642979030484972,1.3607225399463858,2.3574013997244667,-1.0
2.374286114430424,1.1747931357127113,1.4483076673888668,2.5598222668385233,-1.0
1.0850587295106204,3.141592653589793,1.1801391807143902,0.744313248969654,-1.0
0.940926095823206,0.04396428171151068,2.5738349451097102,1.6914158652418707,1.0
1.5755345543553991,1.3523975003926163,0.709734917419785,2.6030424827462255,1.0
0.5049260334576564,0.9155998475880559,2.2316140918603358,2.207061892585904,1.0
0.7469404733291385,0.6566544783452325,2.1210713568952846,2.627789127188289,1.0
1.753763030225261,1.2038704788532726,0.9570615784738311,2.756324278211618,1.0
1.7575845539156274,2.5132717617396265,0.9392835149584474,1.5211059331587775,-1.0
2.147834858651431,1.608660859560461,1.3734447090462663,2.362571828725983,-1.0
1.6894621418834885,2.700887326981121,0.2713421595276864,1.0579097659787444,-1.0
2.5503071119631313,1.188239783636828,1.2115736546890408,2.518453121645176,-1.0
1.5456966515596804,1.5668874724246813,0.6571137728523424,2.620770484063027,1.0
2.5892150721943543,2.642260414258414,0.3075989675779935,2.2713351812787854,-1.0
2.4409030077640015,1.6970944691627567,0.9908453946904681,2.9953352144308805,-1.0
1.8328905068545516,2.530614277806815,0.34539452610258414,1.8890348035429172,-1.0
2.346946633769434,1.2422270715709682,0.9874381614974115,2.334868613004047,-1.0
1.840750607544586,1.1642979030484972,1.3607225399463858,2.3574013997244667,-1.0
1.2413371122079004,1.5771477724342071,0.9184554281815375,2.449008261314535,1.0
2.5878988978719923,1.2053343808221844,1.2233478435860143,2.7526392763265597,-1.0
1.5014639580172882,2.477606859738962,0.7868414289092652,2.0264368118152554,-1.0
2.8947753319805694,1.7952986799546555,0.7285700475556273,2.992735716977079,-1.0
1.2274595548791378,0.901433054340523,1.443018212633517,2.5262087651474507,1.0
1.8720386111726615,2.600491985500271,0.530443009478706,1.9702762404507195,-1.0
1.131817554120844,1.5927820093489637,0.9043318970425773,2.382150900757139,1.0
2.0464432542743984,2.410184729541745,0.7242144632108889,2.554651837837007,-1.0
2.2855713469477186,2.429239066459677,0.6137938253482033,2.580138339246691,-1.0
2.6437323980732366,1.6042636049930372,1.0033340034505018,2.765208275004279,-1.0
1.7506180663181437,2.0723303219101625,0.06109663713517077,1.201596273589942,1.0
0.9885161884265,0.3718074887815028,1.9626212745746359,1.8834930177622866,1.0
2.5479056710942607,1.0851409457779067,1.2353555928228344,2.4105911168560867,-1.0
1.1520450752855627,2.0657309573890204,0.6135575172396525,2.095137815951424,1.0
1.2093794760298513,0.8081211094834391,1.643605328031199,2.775549133007311,1.0
1.9316589988978945,2.00173246889329,0.7552929225333955,2.4076374021668228,-1.0
0.6537230042173006,0.1399797229466655,2.7796016045145784,2.045261743925748,1.0
1.0501685645792391,2.031045925254644,0.5343311021949763,1.628228080980247,1.0
1.829962596256736,1.6904986463399263,1.5484913143395447,2.3182461122527633,-1.0
1.2346407867081646,1.7383835880826917,1.9358992239274788,2.7131183452569587,-1.0
0.931943783342526,0.16782927733910724,2.365347994687804,1.8247615148500358,1.0
1.7971021106751022,1.8167967887077867,0.2837071186960367,2.4002502588530543,1.0
1.2784439917874701,1.6208754686984839,1.666439285962086,2.297190182876975,-1.0
1.4772047870861769,1.068778299577006,1.8696230427851215,1.6677632950028904,-1.0
2.4016948674241694,2.7697851648082903,0.19789430206768588,1.3811329933387244,-1.0
1.8571912411853164,2.5315941476731023,0.68407213160805,1.6817891548909816,-1.0
1.9834747037992977,2.6964956210743862,0.4985414148243624,1.9455381657804816,-1.0
1.1131371150543399,1.5844755462414934,0.799790288927232,2.4578734046091792,1.0
1.8265405430185953,2.821812713009855,0.5179681395621927,1.2968921362919208,-1.0
2.0646387870116114,2.5171794355437376,0.7439913498535233,1.5532425775052183,-1.0
0.20516155884535037,2.5487005505194986,0.807559604938012,1.509308213945373,1.0
2.3439217419057603,1.979986441258327,0.8339299411910471,2.56573255280766,-1.0
2.018341777953094,1.956044560669996,1.1218727453444197,2.4733875482043364,-1.0
1.7552431490684783,1.5759258865166073,0.7479934749710128,2.5694261244645444,1.0
2.6068564262695197,1.787483332346433,0.6564075962953944,2.714226702413085,-1.0
2.442519362194972,2.4045652348868902,0.6103797227333865,2.578661481902059,-1.0
1.5127438028677052,1.948465326282566,0.22225327162933584,1.5562134317381338,1.0
0.1756284543137574,2.3994297723346594,0.7950819872527947,0.4392008060680239,1.0
1.890049417689192,1.1708854619086,1.4891532491749837,2.2602544663081328,-1.0
1.0995135562790153,1.5764146408836472,0.9062141186048707,2.8350233494777908,1.0
2.1016763942584253,1.4953097495415208,1.4388965595774001,2.3581384001014785,-1.0
2.136912920853586,0.923179081975486,1.7901713107067108,2.1981978919275034,-1.0
1.1230199678608463,0.851353440210494,1.551898547532601,2.3825194009456445,1.0
2.374540112983862,1.6609396322289487,0.9153916660764907,2.783290493556543,-1.0
1.2206246847138904,3.022863120514427,1.1480040257202,1.0427698357533102,-1.0
2.4297501621903037,2.7578142245141244,0.2070718495393058,1.4598034986988115,-1.0
0.9603916213276101,2.072566435130955,0.6969028375717414,2.1084495281873723,1.0
0.7295531178074111,2.190811936103697,0.5960171357171716,0.9906941889590333,1.0
2.092347720113966,1.709797360441378,1.3598982093351624,2.8475637822494244,-1.0
2.073066920830244,2.5765501049119406,0.7196234500435851,1.7966812291677678,-1.0
1.848703071344962,2.2755765823681022,1.026992291992612,2.4061605448221908,-1.0
0.6682932848736222,2.453428865929839,0.7113830290884908,0.6087394586868025,1.0
2.1856806431137303,2.7380279366117373,0.2998365209889736,1.6492811537654264,-1.0
2.0684256745356,2.3305437401685305,0.7554097027033189,1.867239017199509,-1.0
1.2061236763903247,0.5457402928780888,1.961563383623566,2.4068975451992025,1.0
2.0329351493870007,2.1282655439158384,1.0166332039782386,2.657340557033972,-1.0
1.0591046955047485,0.545256260775465,1.940378086915126,2.193395963114493,1.0
2.498860859503093,1.221697027023085,1.086797477836866,2.4608285475937475,-1.0
0.49783716473897077,2.445365599439785,0.6991395212968609,0.4539693795143438,1.0
1.746032237889704,1.2273165216779396,1.1473033447006602,2.160525174981649,-1.0
1.746032237889704,1.2273165216779396,1.1473033447006602,2.160525174981649,-1.0
0.9574360017966923,0.1934711731171419,2.359811240749087,1.654822939546057,1.0
2.522921449746971,2.7964069304526125,0.182932701473982,1.2758390635067416,-1.0
1.9911408419576158,1.7151724779127129,0.40495241276347127,2.677288129253634,1.0
2.1328720347761596,1.775264473170436,0.8819650597913837,2.6868919868796546,-1.0
1.1832638065808823,2.992581599947825,1.0725502971062226,1.5059660029333433,-1.0
2.794861537368996,1.5703075724278566,0.7842516569056718,2.727152774916876,-1.0
2.4448284399535014,2.718973599693805,0.16846569924701227,1.3116892756443266,-1.0
2.4981450453979486,2.7670934740912587,0.18599646357902877,1.432837283353887,-1.0
1.2566001161917808,0.48125777227973443,2.0148975741697166,2.4652611192410694,1.0
0.6737196176061666,2.0601114627341657,0.6330996482630541,1.2477587778244736,1.0
2.5031095625787874,2.843074708542194,0.15127840600300546,1.0213454061890161,-1.0
1.8251227692748582,1.9308866969945855,1.3123480719110954,2.5982376973426065,-1.0
1.5123743504263403,1.7181038235488482,0.49913218509573914,2.279462181560174,1.0
1.5220239863792353,1.4510928266837626,1.6963487483059732,2.3267416127226577,-1.0
2.536614280855051,1.9079128806115029,0.9318782783009577,2.699820915974054,-1.0
2.4100306381324614,1.7481468697624498,1.016866764318085,3.0378127167803535,-1.0
2.4256169130025356,1.0873367987312745,1.2095677835350638,2.485945120519621,-1.0
1.5299141050801308,1.650923709402943,0.6766559038757439,2.3389306848494367,1.0
2.4055279365033284,1.129117033150457,1.322817070673632,2.7474688473250435,-1.0
1.4624382348203804,0.956152293259119,1.2790313763741517,2.699820915974054,1.0
1.7343737042868883,1.5378160321146397,1.737427890431937,2.5461563373671128,-1.0
1.252559230114354,1.741559310902347,0.6740661318721506,2.270595324311165,1.0
1.421195796975284,1.9440736203758309,0.29100244460536334,2.098080104278254,1.0
2.3190067928912264,2.298786511971977,0.4163831305724351,2.2517561092476295,-1.0
2.1739967096555706,2.848930316417841,0.3094811891402868,1.5273904324976373,-1.0
1.6300634256230744,2.638836772556927,0.9150344561449606,1.3087184214114111,-1.0
2.58261110980496,1.1782167774141983,1.2487784429422546,2.907409355499018,-1.0
1.0266159714422376,0.5088594077903446,2.068451586212194,2.361834828348971,1.0
1.1496898159718625,1.4337503106165743,0.8903182766517804,2.5690576242760383,1.0
2.403519038853408,1.0003762995135013,1.230285959563811,2.1154481751783747,-1.0
2.078008347233497,1.0086756792243476,1.9061271500187957,2.0334640247123437,-1.0
2.4264712717731918,1.7437551638557145,0.9622411224810178,2.8243111346956438,-1.0
2.1313249526779448,1.9355263217831526,0.9052661384019638,2.3895380440709073,-1.0
1.5784624649532146,2.7011352458629534,0.21390005476893925,0.496446881863817,-1.0
2.424231466347418,2.7368001478636175,0.1717492828483853,1.4150978556746516,-1.0
2.599675194440493,2.7294688323580187,0.04568165470529406,0.9459885459348734,-1.0
1.2025215150870188,0.8344949562459296,1.4981109751502775,2.5989775543102267,1.0
1.7743530765980688,1.9819343753298626,1.3126915429991053,2.6266807700321633,-1.0
2.525900160055474,2.4881138980642157,0.4721765741087356,2.481883048674231,-1.0
1.1046858904581216,0.5115392928463363,2.010542360773753,2.196349677803757,1.0
2.4265636348835327,1.1317969182064487,1.3119908619795653,2.882299924049666,-1.0
1.3367943867455119,2.8171730882212875,1.0221699579169554,0.8410945387880908,-1.0
2.6547466989814232,1.9074288485088788,0.86453046736401,2.718657274446981,-1.0
0.9948199707072857,1.6663135691341795,1.0579459064440488,2.504047335206145,1.0
2.038823297671251,2.176881256076956,0.017187293244006918,1.517420931273719,1.0
2.381236438483598,2.43095088731042,0.5791884262890469,2.5088492640191555,-1.0
1.9304813692410443,1.837078914373838,0.2679349263346299,2.460458904768998,1.0
2.7905204711829605,1.550031349592325,0.7921391269707273,2.757809705328076,-1.0
2.117101033685403,2.4245994416711096,0.7843698109599472,1.8070220871708005,-1.0
2.3747248392045446,2.3476501430149264,0.73963613645756,2.028636386583856,-1.0
2.675482217253018,2.583869614756499,0.39082888162451124,1.9883870249090694,-1.0
1.4884846319365936,1.905480914437343,0.32890791387811713,2.185268962833104,1.0
1.4544557530091438,1.5737276724310318,0.6640601321362511,2.508477907240041,1.0
2.2430381346356043,1.9743669466034721,0.7738925688912984,2.609321268903868,-1.0
1.6701351610445963,2.6903920943169073,0.21106985300373904,0.7786494680846956,-1.0
1.3391958276143827,1.4098084300282436,0.6506400297855349,2.3817795439780243,1.0
1.9843059717923681,2.061339251482285,0.047673787015750535,1.3711349262087207,1.0
1.6202304488961523,1.5920488777984039,0.707263299470467,2.790317706453631,1.0
2.696587187965978,1.298410212458476,1.1124478986894326,2.7844045638938857,-1.0
2.1795384962760416,1.6404190322098973,1.3888596914761426,2.852362854471826,-1.0
0.0,2.6986914740277537,0.7584707170396615,1.1040722702132764,1.0
1.063468852468369,2.0378814029965784,0.528217316828403,1.6149449346503846,1.0
2.6137143872123527,1.907180929627047,0.7895493549671339,2.5450479802109864,-1.0
1.6995112482886092,1.4953097495415208,0.8732408941559366,2.6950189871610433,1.0
2.3753713809769326,2.395285985309756,0.6356894202666474,2.690214201757424,-1.0
2.46152307214767,1.170401429805976,1.1112800969901997,2.238458679964724,-1.0
2.4996228551634077,2.7993465400514754,0.1888266653442291,1.3744771372207505,-1.0
0.6974107554086798,0.6322285656542777,2.4477535781230984,2.010554168031592,1.0
1.3940133336018743,1.6225855187000715,0.6890167413910381,2.572382695744417,1.0
2.4317821506178094,2.4023693819335223,0.5573986204657096,2.331175041347162,-1.0
2.0245531971235384,1.084893026896075,1.8524357495411146,1.9255991633326455,-1.0
1.4563353423045866,1.8175287396922426,0.5176109296306626,2.1110204597350872,1.0
1.5784624649532146,2.7011352458629534,0.21390005476893925,0.496446881863817,-1.0
0.4159803581990984,2.394790147546092,0.6954904844578454,0.48204966519661174,1.0
2.08368867851948,2.7060227895333524,0.23909709378533306,1.9071170220951812,-1.0
1.9747232990944705,1.6172111095683992,1.5792113684511349,2.3551846854122145,-1.0
1.1356044416448323,0.7983460221426414,1.4921071005318676,2.3071653972821102,1.0
1.542861104072206,2.098468055451861,1.1507105778937166,2.335608469971667,-1.0
1.371961641007917,0.7565657877234587,1.5490820846109212,2.5472646945232387,1.0
1.9088684014212078,2.6488597787795567,0.41873247281442166,2.2114953212104083,-1.0
1.2923215491162328,0.6163499515560011,1.9384958653528326,2.718657274446981,1.0
1.0528701855567184,0.7502143420841481,1.6624412824976527,2.273180538811923,1.0
2.089068829696854,0.8022536959467524,1.8400845292162846,2.37328404350813,-1.0
2.552639280499246,2.810573723700146,0.18199846011459564,1.2784385609605426,-1.0
1.8716922495088821,2.048872473424456,0.15138831675116848,1.8882920899846884,1.0
1.6824032911756637,1.7865034624801455,0.5278601068968729,2.2746602527471635,1.0
1.289596837361168,2.68941222445062,0.9622411224810178,0.9781251902813142,-1.0
2.1361740159708567,2.492753522852783,0.5403349768133863,1.4985959991632263,-1.0
2.180439036601868,2.7174978920638537,0.26169749137637327,1.484170216589935,-1.0
1.6820961838337793,1.6802383463304005,0.4562807321556453,2.5675807669314064,1.0
2.5084435322009906,1.6399302778428573,0.9994459107342317,3.0293000767668072,-1.0
1.9679577012619789,2.514251631605914,0.33985777216386737,2.1464707491874724,-1.0
2.4905943611275574,1.7063772604382028,0.8545299631655187,2.729729419645808,-1.0
1.5417804556812142,1.9540848209374206,0.22190980054132614,1.5676683600785095,1.0
1.8212989365067331,2.0237146097490455,0.2240255824434661,2.0430621691571473,1.0
2.057041921186049,2.530614277806815,0.69007600622646,1.5953487230755772,-1.0
1.0855205450623262,3.0739226045107437,0.8195673541748323,0.27554673010290465,-1.0
1.169109159921096,1.993905315624028,0.5363369733489531,1.7043276547926185,1.0
1.0366604596918412,0.7433788643422135,1.6743253821427895,2.2510191088706177,1.0
1.8116215916207359,1.9487132451643978,1.319643397820422,2.613751840937764,-1.0
1.9355613403098095,2.100415989523397,0.07686882949657747,1.6995285825702169,1.0
0.7675374469352221,0.6080387661841151,2.421374998563951,2.1690149622703263,1.0
2.2190006351693117,2.0273743646713247,0.8072065166595381,2.3256332555665318,-1.0
0.26293468436375966,2.3879546698041576,0.8158001632815415,0.5337539552117738,1.0
1.482813536961645,1.6785288866118648,0.6698276986461105,2.2521274660267436,1.0
1.7035798432991383,2.4197118980007106,0.8186262433936856,2.282784396437944,-1.0
1.1357660770879294,1.752054543566561,0.6465197506137702,2.2100156072751678,1.0
2.046697252827837,0.8481777173908386,1.829011021338851,2.322308184098153,-1.0
1.5016163571493513,1.0025721524668687,1.1954442523961037,2.4567653331121138,1.0
1.353512109717266,2.971319604415486,0.7442262840777221,0.49384738441001597,-1.0
2.2794753816652005,2.3620530494832517,0.621798075583182,2.2742888959680494,-1.0
2.5814103893705242,1.6707111778714345,0.87300733381609,2.9639412836426686,-1.0
0.0013161743223617517,2.7096825444556316,0.7456400110759701,1.1450929113523776,1.0
2.4194516753872617,1.6907430235234462,1.011920780650745,2.9823948589740468,-1.0
1.2130740004434988,0.8630764616228274,1.4943327931821706,2.5635158384954075,1.0
1.6405131570193,1.9584883325051956,0.23556621100059305,1.6781041530059229,1.0
1.7559197088517275,1.7308043536952615,0.4106128162938716,2.4401429466244546,1.0
0.9287110744805848,1.5331740461938648,1.0945599244258861,2.6868919868796546,1.0
2.744846913119246,2.57019865927263,0.31738102416451064,2.021266382813739,-1.0
2.0064269367190812,1.6694892919538349,1.3747361603371826,2.7918031335700886,-1.0
0.9382937471784822,1.8893543814572347,0.79520014130707,2.3271129695017723,1.0
1.305460201562266,3.0885852355219403,0.8178019127824623,0.28551623132682247,-1.0
1.8401340837830586,2.726056996317572,0.6318040753190813,1.9640203070179458,-1.0
0.8513107880146742,1.6545881865896381,1.086550178653499,2.3337602558479205,1.0
1.7030256646370912,2.003432484082994,0.10348096939557139,1.2958066318606636,1.0
1.3035436670226863,0.47098684717527317,2.0232507910301134,2.3422557563178152,1.0
2.2647434655657817,1.6907430235234462,1.292921347173265,2.360726471192845,-1.0
1.1959175526976242,1.5124102495573972,1.0714924061551527,2.4696936908883913,1.0
2.3523267849468077,2.300250413940889,0.6521705369537063,2.0149818834748796,-1.0
1.8797740216637355,1.6880560550708308,1.5456611125743445,2.2753972531241753,-1.0
0.8501331583578242,1.5739708690484477,1.0158088733670152,2.613751840937764,1.0
2.140515082156892,2.0960242836166616,0.06286894794930098,1.8387873747381267,1.0
2.4013946873155607,1.1041952826958386,1.5504834466500013,2.49407212080101,-1.0
1.2311309885151998,1.0484961739109548,1.5761476063460882,2.5553916948046274,1.0
1.143547669134174,2.8907105508370234,1.0471196977499821,1.4649739277003277,-1.0
1.7279637044292102,1.9606841854585633,1.3167032853070588,2.646259842063319,-1.0
2.736210962302345,1.8761556524149499,0.6866619036116434,2.88561356915561,-1.0
2.428918894197233,1.5944914690674994,1.0704345152040826,3.141592653589793,-1.0
1.4487523309455757,2.021022919032014,0.2501568628192463,1.462745787025641,1.0
1.6223573404195337,2.7634337191689795,0.7439913498535233,1.9809884552328665,-1.0
1.6540755252340231,1.6389527691087775,0.6578199494092903,2.719028631226095,1.0
2.5643001231798204,2.035685550043211,0.8225102144568996,2.554651837837007,-1.0
2.229668574413718,2.5579798000966325,0.21095994225557602,2.0685429573856142,-1.0
0.9559812828088187,0.7086938322078369,2.3483942617836435,2.2011516066167673,1.0
2.5326657578879654,2.3244402134110516,0.44592164414127183,2.4231512601029195,-1.0
1.9262326661653502,1.916708098086013,0.9990887008027016,2.387689829947161,-1.0
1.6834215944671753,2.51498358259037,0.8586502423372834,2.192287605958367,-1.0
1.0526161870032804,0.7331197448987916,1.6703273786783561,2.257666395216766,1.0
0.7544680668219449,1.9096247014622465,0.8373426699215117,2.353336471288468,1.0
2.699796806050334,1.0423926471534761,1.1975600342982438,2.3699589720397514,-1.0
1.2136743606607163,0.6544586253918647,1.6963487483059732,2.095880529509653,1.0
1.4990578989929004,1.9509090981177655,0.4963157221740594,1.747176513921206,1.0
1.363048600859993,1.8265718760485845,1.672800370512026,2.6421949136273204,-1.0
1.849566666426652,2.4614803267588536,0.898671493512177,1.7401493010241178,-1.0
1.8929588556649393,2.36816838190177,0.935876281765391,2.6407180562826884,-1.0
